Account,Date,kWh,Month,Day,Year,Hour,Day.of.Week,Weekday,PeakHour,Conditions,Wind_Direction,TemperatureF,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,WindDirDegrees
26908650026,4/11/14,104.809996,4,11,2014,5,5,1,0,Mostly Cloudy,SSW,53.1,37,55,29.94,10,12.7,210
26908650026,4/11/14,220.609992,4,11,2014,6,5,1,0,Overcast,SW,53.1,37.9,57,29.96,10,12.7,230
26908650026,4/11/14,273.079994,4,11,2014,7,5,1,1,Overcast,SW,54,39,57,29.97,10,10.4,220
26908650026,4/11/14,282.959993,4,11,2014,8,5,1,1,Overcast,SW,55.9,39,53,29.97,10,8.1,230
26908650026,4/11/14,282.589995,4,11,2014,9,5,1,1,Overcast,WSW,57,37.9,49,29.99,10,10.4,250
26908650026,4/11/14,281.279991,4,11,2014,10,5,1,1,Mostly Cloudy,South,59,41,51,29.99,10,10.4,190
26908650026,4/11/14,279.379993,4,11,2014,11,5,1,1,Mostly Cloudy,SW,62.1,39.9,44,29.97,10,8.1,220
26908650026,4/11/14,268.679993,4,11,2014,12,5,1,1,Mostly Cloudy,South,63,41,45,29.96,10,10.4,190
26908650026,4/11/14,257.789995,4,11,2014,13,5,1,1,Mostly Cloudy,South,64.9,39.9,40,29.95,10,9.2,170
26908650026,4/11/14,244.219991,4,11,2014,14,5,1,1,Light Rain,SW,68,39.9,40,29.93,10,8.1,220
26908650026,4/11/14,242.179993,4,11,2014,15,5,1,1,Mostly Cloudy,SW,68,39.9,40,29.92,10,12.7,230
26908650026,4/11/14,241.039994,4,11,2014,16,5,1,1,Mostly Cloudy,SSW,68,41,40,29.91,10,11.5,210
26908650026,4/11/14,204.789995,4,11,2014,17,5,1,1,Mostly Cloudy,West,66.9,41,39,29.94,10,10.4,260
26908650026,4/11/14,161.259996,4,11,2014,18,5,1,1,Overcast,WNW,63,46,54,29.96,10,10.4,300
26908650026,4/11/14,151.659998,4,11,2014,19,5,1,1,Overcast,NW,60.1,48,64,29.98,10,6.9,320
26908650026,4/11/14,147.439997,4,11,2014,20,5,1,0,Overcast,West,57.9,48,70,30.01,10,6.9,280
26908650026,4/11/14,110.599998,4,11,2014,21,5,1,0,Light Rain,West,57.9,46.9,67,30.02,10,10.4,280
26908650026,4/11/14,104.139999,4,11,2014,22,5,1,0,Overcast,West,55.9,45,67,30.01,10,8.1,280
26908650026,4/11/14,99.16,4,11,2014,23,5,1,0,Overcast,WNW,55,43,64,30,10,5.8,300
26908650026,4/12/14,100.639997,4,12,2014,0,6,0,0,Light Rain,NNW,53.1,43,69,29.99,10,5.8,340
26908650026,4/12/14,100.209995,4,12,2014,1,6,0,0,Light Rain,Calm,52,43,71,29.98,9,5.8,340
26908650026,4/12/14,100.049992,4,12,2014,2,6,0,0,Light Rain,NNW,51.1,44.1,77,29.99,9,6.9,330
26908650026,4/12/14,100.149998,4,12,2014,3,6,0,0,Overcast,WNW,50,45,83,30.01,10,4.6,300
26908650026,4/12/14,100.169999,4,12,2014,4,6,0,0,Mostly Cloudy,WNW,50,44.1,80,30.04,10,8.1,290
26908650026,4/12/14,101.419997,4,12,2014,5,6,0,0,Scattered Clouds,WNW,48.9,44.1,83,30.06,10,10.4,290
26908650026,4/12/14,101.039998,4,12,2014,6,6,0,0,Scattered Clouds,WNW,48.9,43,80,30.1,10,9.2,290
26908650026,4/12/14,182.989994,4,12,2014,7,6,0,1,Scattered Clouds,WNW,51.1,41,68,30.12,10,10.4,290
26908650026,4/12/14,199.84,4,12,2014,8,6,0,1,Partly Cloudy,WNW,53.1,39.9,61,30.14,10,11.5,290
26908650026,4/12/14,208.769998,4,12,2014,9,6,0,1,Clear,WNW,57,39.9,53,30.16,10,6.9,300
26908650026,4/12/14,211.389993,4,12,2014,10,6,0,1,Clear,NW,59,34,39,30.17,10,6.9,310
26908650026,4/12/14,212.799995,4,12,2014,11,6,0,1,Partly Cloudy,NW,62.1,26.1,39,30.17,10,9.2,320
26908650026,4/12/14,210.909996,4,12,2014,12,6,0,1,Scattered Clouds,WSW,64,28,39,30.15,10,10.4,240
26908650026,4/12/14,211.969992,4,12,2014,13,6,0,1,Mostly Cloudy,West,66.9,28,39,30.12,10,11.5,260
26908650026,4/12/14,144.849995,4,12,2014,14,6,0,1,Scattered Clouds,West,68,28,39,30.11,10,16.1,270
26908650026,4/12/14,140.719998,4,12,2014,15,6,0,1,Scattered Clouds,West,68,28,39,30.1,10,13.8,280
26908650026,4/12/14,137.879995,4,12,2014,16,6,0,1,Partly Cloudy,WSW,69.1,28.9,39,30.1,10,12.7,250
26908650026,4/12/14,129.099995,4,12,2014,17,6,0,1,Scattered Clouds,WSW,68,28.9,39,30.11,10,11.5,250
26908650026,4/12/14,128.789999,4,12,2014,18,6,0,1,Mostly Cloudy,WNW,66.9,27,39,30.15,10,13.8,290
26908650026,4/12/14,128.089999,4,12,2014,19,6,0,1,Mostly Cloudy,NW,66,25,39,30.16,10,6.9,320
26908650026,4/12/14,128.189999,4,12,2014,20,6,0,0,Overcast,Calm,62.1,30,39,30.19,10,6.9,320
26908650026,4/12/14,106.619996,4,12,2014,21,6,0,0,Mostly Cloudy,South,55,35.1,47,30.2,10,6.9,190
26908650026,4/12/14,102.979998,4,12,2014,22,6,0,0,Partly Cloudy,South,52,37,57,30.21,10,8.1,190
26908650026,4/12/14,103.249997,4,12,2014,23,6,0,0,Scattered Clouds,SSW,51.1,37.9,61,30.21,10,10.4,200
26908650026,4/13/14,103.329996,4,13,2014,0,0,0,0,Partly Cloudy,WSW,53.1,36,52,30.22,10,4.6,240
26908650026,4/13/14,103.359995,4,13,2014,1,0,0,0,Mostly Cloudy,Calm,54,35.1,49,30.23,10,4.6,240
26908650026,4/13/14,104.1,4,13,2014,2,0,0,0,Mostly Cloudy,South,50,37,61,30.22,10,4.6,190
26908650026,4/13/14,103.839997,4,13,2014,3,0,0,0,Mostly Cloudy,South,50,37,61,30.23,10,4.6,180
26908650026,4/13/14,104.329999,4,13,2014,4,0,0,0,Mostly Cloudy,SE,46,37.9,73,30.24,10,5.8,140
26908650026,4/13/14,103.919998,4,13,2014,5,0,0,0,Scattered Clouds,SSE,45,37,74,30.23,10,5.8,150
26908650026,4/13/14,103.619998,4,13,2014,6,0,0,0,Scattered Clouds,South,46.9,37.9,71,30.24,10,5.8,170
26908650026,4/13/14,111.949998,4,13,2014,7,0,0,1,Mostly Cloudy,SSE,48,37,66,30.24,10,6.9,150
26908650026,4/13/14,119.609998,4,13,2014,8,0,0,1,Overcast,Calm,50,37,61,30.24,10,6.9,150
26908650026,4/13/14,130.749999,4,13,2014,9,0,0,1,Light Rain,NNE,48,37.9,68,30.28,10,11.5,150
26908650026,4/13/14,133.169998,4,13,2014,10,0,0,1,Rain,East,46,41,83,30.25,6,11.5,80
26908650026,4/13/14,133.209995,4,13,2014,11,0,0,1,Overcast,ENE,46.9,43,86,30.22,10,12.7,60
26908650026,4/13/14,132.619997,4,13,2014,12,0,0,1,Overcast,NE,46.9,42.1,83,30.21,10,10.4,60
26908650026,4/13/14,131.759999,4,13,2014,13,0,0,1,Overcast,NE,48.9,42.1,77,30.19,10,8.1,60
26908650026,4/13/14,119.559999,4,13,2014,14,0,0,1,Overcast,ENE,51.1,39,63,30.15,10,8.1,60
26908650026,4/13/14,116.299997,4,13,2014,15,0,0,1,Mostly Cloudy,ENE,55.9,41,57,30.09,10,6.9,60
26908650026,4/13/14,117.28,4,13,2014,16,0,0,1,Mostly Cloudy,NE,55.9,41,57,30.05,10,5.8,60
26908650026,4/13/14,119.1,4,13,2014,17,0,0,1,Scattered Clouds,NNE,57.9,43,58,30.05,10,8.1,60
26908650026,4/13/14,118.879999,4,13,2014,18,0,0,1,Overcast,South,60.1,48.9,67,30.03,10,8.1,190
26908650026,4/13/14,119.429999,4,13,2014,19,0,0,1,Mostly Cloudy,SSW,60.1,48.9,67,30.04,10,11.5,210
26908650026,4/13/14,111.909998,4,13,2014,20,0,0,0,Mostly Cloudy,South,55.9,46.9,72,30.05,10,9.2,180
26908650026,4/13/14,105.249999,4,13,2014,21,0,0,0,Overcast,SSW,55.9,46.9,72,30.05,10,9.2,200
26908650026,4/13/14,103.599998,4,13,2014,22,0,0,0,Overcast,SSW,54,46.9,77,30.04,10,6.9,200
26908650026,4/13/14,102.649998,4,13,2014,23,0,0,0,Overcast,SW,57.9,50,75,30.03,10,12.7,220
26908650026,4/14/14,102.529998,4,14,2014,0,1,1,0,Mostly Cloudy,SW,57,50,77,30.02,10,10.4,220
26908650026,4/14/14,103.089997,4,14,2014,1,1,1,0,Scattered Clouds,SSW,57.9,50,75,30.01,10,11.5,210
26908650026,4/14/14,102.96,4,14,2014,2,1,1,0,Mostly Cloudy,SW,59,51.1,75,30.01,10,16.1,220
26908650026,4/14/14,102.919997,4,14,2014,3,1,1,0,Partly Cloudy,SW,59,51.1,75,30,10,16.1,220
26908650026,4/14/14,103.059997,4,14,2014,4,1,1,0,Scattered Clouds,SSW,57.9,51.1,78,29.99,10,16.1,210
26908650026,4/14/14,113.219996,4,14,2014,5,1,1,0,Scattered Clouds,SSW,57.9,51.1,78,29.99,10,13.8,210
26908650026,4/14/14,212.119998,4,14,2014,6,1,1,0,Mostly Cloudy,SSW,59,51.1,75,29.99,10,13.8,210
26908650026,4/14/14,280.389995,4,14,2014,7,1,1,1,Overcast,SSW,61,52,72,29.99,10,17.3,210
26908650026,4/14/14,288.869996,4,14,2014,8,1,1,1,Mostly Cloudy,SW,64.9,53.1,65,29.99,10,13.8,220
26908650026,4/14/14,289.729991,4,14,2014,9,1,1,1,Scattered Clouds,SW,69.1,54,58,29.98,10,13.8,220
26908650026,4/14/14,288.539993,4,14,2014,10,1,1,1,Scattered Clouds,SSW,72,53.1,51,29.96,10,13.8,210
26908650026,4/14/14,284.919996,4,14,2014,11,1,1,1,Mostly Cloudy,SSW,75,54,48,29.96,10,13.8,200
26908650026,4/14/14,276.869996,4,14,2014,12,1,1,1,Mostly Cloudy,SW,73.9,52,46,29.94,10,13.8,220
26908650026,4/14/14,265.529993,4,14,2014,13,1,1,1,Overcast,SW,73,51.1,46,29.92,10,13.8,220
26908650026,4/14/14,249.169995,4,14,2014,14,1,1,1,Overcast,SW,71.1,51.1,49,29.91,10,13.8,220
26908650026,4/14/14,243.749994,4,14,2014,15,1,1,1,Overcast,SSW,72,50,46,29.91,10,13.8,210
26908650026,4/14/14,248.349995,4,14,2014,16,1,1,1,Overcast,SW,70,51.1,51,29.9,10,13.8,220
26908650026,4/14/14,214.049994,4,14,2014,17,1,1,1,Overcast,SSW,66.9,51.1,57,29.89,10,13.8,210
26908650026,4/14/14,163.969996,4,14,2014,18,1,1,1,Overcast,SSW,66,51.1,59,29.89,10,13.8,210
26908650026,4/14/14,151.859999,4,14,2014,19,1,1,1,Overcast,South,63,51.1,65,29.91,10,13.8,190
26908650026,4/14/14,146.279997,4,14,2014,20,1,1,0,Overcast,SSW,62.1,51.1,67,29.91,10,13.8,200
26908650026,4/14/14,112.089997,4,14,2014,21,1,1,0,Overcast,SSW,61,52,72,29.92,10,13.8,210
26908650026,4/14/14,105.949999,4,14,2014,22,1,1,0,Overcast,SSW,60.1,52,75,29.91,10,13.8,200
26908650026,4/14/14,99.24,4,14,2014,23,1,1,0,Mostly Cloudy,SSW,61,53.1,75,29.91,10,13.8,200
26908650026,4/15/14,100.579999,4,15,2014,0,2,1,0,Mostly Cloudy,SSW,61,55,81,29.91,10,13.8,200
26908650026,4/15/14,100.419998,4,15,2014,1,2,1,0,Overcast,SSW,61,55,81,29.89,10,13.8,210
26908650026,4/15/14,100.069998,4,15,2014,2,2,1,0,Overcast,SSW,61,55.9,83,29.88,10,13.8,200
26908650026,4/15/14,100.399999,4,15,2014,3,2,1,0,Overcast / Overcast,SSW / SSW,60.45,55.2,82.5,29.875,9.5,13.8,200
26908650026,4/15/14,103.059998,4,15,2014,4,2,1,0,Overcast / Overcast / Overcast,SSW / SSW / SSW,60.56666667,55.26666667,82.33333333,29.87666667,10,13.8,200
26908650026,4/15/14,111.109998,4,15,2014,5,2,1,0,Mostly Cloudy,SSW,60.1,55,83,29.86,10,17.3,200
26908650026,4/15/14,220.229995,4,15,2014,6,2,1,0,Overcast / Light Rain / Light Rain,SSW / South / South,58.03333333,55.56666667,91.66666667,29.85666667,2.5,15.73333333,190
26908650026,4/15/14,271.459993,4,15,2014,7,2,1,1,Overcast / Overcast / Overcast,South / SSW / South,58.4,55.56666667,90.66666667,29.84,3,17.3,193.3333333
26908650026,4/15/14,278.599995,4,15,2014,8,2,1,1,Overcast / Overcast,South / SSW,60.9,57.1,87.5,29.82,8,17.3,195
26908650026,4/15/14,278.549993,4,15,2014,9,2,1,1,Light Rain / Light Rain,South / South,60.9,57.55,89,29.79,2.25,17.3,190
26908650026,4/15/14,279.159996,4,15,2014,10,2,1,1,Overcast,South,62.1,55.9,80,29.77,2,17.3,190
26908650026,4/15/14,277.559991,4,15,2014,11,2,1,1,Overcast / Overcast,South / South,63.75,54.7,72.5,29.75,10,17.3,190
26908650026,4/15/14,269.939994,4,15,2014,12,2,1,1,Overcast,SSW,68,55,63,29.69,10,17.3,200
26908650026,4/15/14,261.759995,4,15,2014,13,2,1,1,Light Rain / Light Rain / Light Rain,SSW / SSW / SSW,62.73333333,57.13333333,81.66666667,29.67666667,3.6,17.3,200
26908650026,4/15/14,250.419992,4,15,2014,14,2,1,1,Light Rain / Light Rain,South / SSW,62.35,57.55,84,29.66,4,17.3,195
26908650026,4/15/14,242.779996,4,15,2014,15,2,1,1,Light Rain / Heavy Rain / Light Rain / Heavy Rain / Light Rain,South / South / South / SSW / SSW,61.92,57.16,84.2,29.618,2.86,17.3,194
26908650026,4/15/14,244.389994,4,15,2014,16,2,1,1,Light Rain / Overcast,SSW / SSW,61.9,57.1,84.5,29.61,6,17.3,200
26908650026,4/15/14,213.629993,4,15,2014,17,2,1,1,Light Rain,SSW,62.1,57,84,29.6,5,17.3,200
26908650026,4/15/14,169.259998,4,15,2014,18,2,1,1,Light Rain / Light Rain / Light Rain,South / SSW / SSW,60.56666667,56.76666667,87.33333333,29.58666667,7.333333333,17.3,196.6666667
26908650026,4/15/14,155.859999,4,15,2014,19,2,1,1,Light Rain / Light Rain,SSW / SSW,59,55.65,89,29.585,8,17.3,200
26908650026,4/15/14,148.709998,4,15,2014,20,2,1,0,Rain,SSW,61,57.9,90,29.58,3,17.3,200
26908650026,4/15/14,110.9,4,15,2014,21,2,1,0,Rain / Heavy Rain / Rain,SSW / West / WNW,58.33333333,55.53333333,90.33333333,29.61,3.666666667,17.3,260
26908650026,4/15/14,106.299997,4,15,2014,22,2,1,0,Light Rain / Light Rain / Light Rain / Light Rain,WNW / WNW / West / West,51.8,48.55,88.75,29.6525,7.75,17.575,285
26908650026,4/15/14,100.429998,4,15,2014,23,2,1,0,Rain / Rain / Rain,WNW / WNW / WNW,46.26666667,41.6,83.66666667,29.71,5.333333333,17.575,300
26908650026,4/16/14,100.389996,4,16,2014,0,3,1,0,Light Rain / Rain / Rain,NW / NW / NW,43.16666667,38.46666667,83.33333333,29.76333333,3,17.575,313.3333333
26908650026,4/16/14,100.559997,4,16,2014,1,3,1,0,Rain / Rain / Rain / Light Rain,NW / NW / NW / NW,40.275,36.375,86,29.7775,4,17.575,320
26908650026,4/16/14,100.689999,4,16,2014,2,3,1,0,Light Rain / Light Rain,NW / NW,39.1,33.45,80,29.81,7,17.575,315
26908650026,4/16/14,100.579998,4,16,2014,3,3,1,0,Light Rain / Light Snow / Light Snow,NW / NW / NNW,36.33333333,32.6,86.66666667,29.84666667,5.5,13.06666667,316.6666667
26908650026,4/16/14,103.129999,4,16,2014,4,3,1,0,Rain / Heavy Rain / Ice Pellets / Ice Pellets / Ice Pellets,NW / WNW / WNW / NW / NW,33.84,30.34,87.4,29.89,2.44,12.9,304
26908650026,4/16/14,111.459999,4,16,2014,5,3,1,0,Ice Pellets / Overcast / Overcast,NW / NW / NNW,34.23333333,28.56666667,80,29.94666667,10,14.6,323.3333333
26908650026,4/16/14,214.539994,4,16,2014,6,3,1,0,Mostly Cloudy / Mostly Cloudy,NW / NW,33.45,19.65,57.5,30.05,10,14.6,320
26908650026,4/16/14,263.209993,4,16,2014,7,3,1,1,Scattered Clouds,NNW,30.9,19,61,30.15,10,16.1,330
26908650026,4/16/14,273.539992,4,16,2014,8,3,1,1,Scattered Clouds,NW,33.1,18,54,30.19,10,16.1,320
26908650026,4/16/14,276.089994,4,16,2014,9,3,1,1,Scattered Clouds,NW,35.1,19,52,30.24,10,16.1,310
26908650026,4/16/14,275.279992,4,16,2014,10,3,1,1,Scattered Clouds,NNW,36,18,48,30.27,10,16.1,330
26908650026,4/16/14,273.429994,4,16,2014,11,3,1,1,Scattered Clouds,NW,37.9,19,47,30.3,10,15,310
26908650026,4/16/14,267.329996,4,16,2014,12,3,1,1,Partly Cloudy,NNW,39.9,17.1,40,30.32,10,15,340
26908650026,4/16/14,257.129993,4,16,2014,13,3,1,1,Partly Cloudy,NNW,42.1,18,38,30.36,10,17.3,330
26908650026,4/16/14,248.219996,4,16,2014,14,3,1,1,Partly Cloudy,NNW,43,16,38,30.36,10,13.8,330
26908650026,4/16/14,243.059992,4,16,2014,15,3,1,1,Clear,North,44.1,14,38,30.38,10,13.8,350
26908650026,4/16/14,244.899995,4,16,2014,16,3,1,1,Clear,NNW,44.1,15.1,38,30.41,10,13.8,340
26908650026,4/16/14,213.839992,4,16,2014,17,3,1,1,Partly Cloudy,NNW,43,15.1,38,30.43,10,16.1,330
26908650026,4/16/14,168.179998,4,16,2014,18,3,1,1,Partly Cloudy,NNW,41,14,38,30.46,10,15,340
26908650026,4/16/14,155.359996,4,16,2014,19,3,1,1,Partly Cloudy,North,39,12,38,30.51,10,12.7,340
26908650026,4/16/14,151.079998,4,16,2014,20,3,1,0,Clear,North,37.9,12.9,38,30.55,10,9.2,340
26908650026,4/16/14,111.84,4,16,2014,21,3,1,0,Clear,North,36,12.9,39,30.57,10,9.2,350
26908650026,4/16/14,107.069997,4,16,2014,22,3,1,0,Clear,North,35.1,15.1,44,30.59,10,10.4,350
26908650026,4/16/14,99.429998,4,16,2014,23,3,1,0,Clear,North,34,14,44,30.62,10,9.2,350
26908650026,4/17/14,100.899997,4,17,2014,0,4,1,0,Clear,NNE,33.1,15.1,48,30.63,10,13.8,350
26908650026,4/17/14,101.019996,4,17,2014,1,4,1,0,Clear,North,32,17.1,54,30.66,10,11.5,350
26908650026,4/17/14,101.289997,4,17,2014,2,4,1,0,Clear,North,32,19,59,30.67,10,9.2,350
26908650026,4/17/14,101.989999,4,17,2014,3,4,1,0,Clear,NNE,32,19.9,61,30.7,10,17.3,350
26908650026,4/17/14,106.079997,4,17,2014,4,4,1,0,Partly Cloudy,NE,32,19,59,30.71,10,15,350
26908650026,4/17/14,111.159997,4,17,2014,5,4,1,0,Scattered Clouds,NE,32,19.9,61,30.73,10,13.8,350
26908650026,4/17/14,220.019993,4,17,2014,6,4,1,0,Scattered Clouds,NE,33.1,19.9,59,30.76,10,15,350
26908650026,4/17/14,270.40999,4,17,2014,7,4,1,1,Scattered Clouds,NE,35.1,19.9,54,30.78,10,15,350
26908650026,4/17/14,280.859994,4,17,2014,8,4,1,1,Scattered Clouds,NE,36,21.9,57,30.79,10,16.1,350
26908650026,4/17/14,282.779993,4,17,2014,9,4,1,1,Scattered Clouds,ENE,37,21,52,30.81,10,16.1,350
26908650026,4/17/14,282.609994,4,17,2014,10,4,1,1,Scattered Clouds,ENE,37.9,23,55,30.82,10,16.1,350
26908650026,4/17/14,281.019997,4,17,2014,11,4,1,1,Partly Cloudy,ENE,39,24.1,55,30.81,10,17.3,70
26908650026,4/17/14,272.809995,4,17,2014,12,4,1,1,Scattered Clouds,ENE,39,24.1,55,30.8,10,17.3,70
26908650026,4/17/14,260.699994,4,17,2014,13,4,1,1,Scattered Clouds,ENE,39,25,57,30.79,10,17.3,70
26908650026,4/17/14,245.979994,4,17,2014,14,4,1,1,Scattered Clouds,ENE,39.9,26.1,58,30.79,10,16.1,70
26908650026,4/17/14,240.849994,4,17,2014,15,4,1,1,Overcast,ENE,39,26.1,60,30.78,10,10.4,70
26908650026,4/17/14,248.329994,4,17,2014,16,4,1,1,Overcast,ENE,37.9,26.1,62,30.77,10,13.8,70
26908650026,4/17/14,212.249998,4,17,2014,17,4,1,1,Overcast,ENE,37,25,62,30.76,10,10.4,70
26908650026,4/17/14,164.709994,4,17,2014,18,4,1,1,Overcast,East,37,24.1,59,30.75,10,12.7,80
26908650026,4/17/14,153.639993,4,17,2014,19,4,1,1,Mostly Cloudy,ENE,36,24.1,62,30.74,10,10.4,80
26908650026,4/17/14,148.229997,4,17,2014,20,4,1,0,Scattered Clouds,ENE,35.1,24.1,64,30.74,10,11.5,80
26908650026,4/17/14,111.079998,4,17,2014,21,4,1,0,Partly Cloudy,NE,35.1,25,67,30.73,10,9.2,80
26908650026,4/17/14,104.879999,4,17,2014,22,4,1,0,Scattered Clouds,NE,34,26.1,73,30.7,10,6.9,80
26908650026,4/17/14,99.289998,4,17,2014,23,4,1,0,Partly Cloudy,ENE,35.1,26.1,70,30.67,10,12.7,80
26908650026,4/18/14,98.869999,4,18,2014,0,5,1,0,Scattered Clouds,ENE,35.1,27,72,30.65,10,11.5,80
26908650026,4/18/14,98.609998,4,18,2014,1,5,1,0,Scattered Clouds,East,36,27,70,30.63,10,10.4,80
26908650026,4/18/14,98.729998,4,18,2014,2,5,1,0,Scattered Clouds,North,34,27,75,30.62,10,5.8,80
26908650026,4/18/14,99.33,4,18,2014,3,5,1,0,Scattered Clouds,North,33.1,27,78,30.61,10,9.2,80
26908650026,4/18/14,99.449997,4,18,2014,4,5,1,0,Scattered Clouds,North,32,26.1,79,30.62,10,8.1,350
26908650026,4/18/14,104.809996,4,18,2014,5,5,1,0,Mostly Cloudy / Scattered Clouds,North / North,31.45,26.35,81,30.59,10,9.25,185
26908650026,4/18/14,220.609992,4,18,2014,6,5,1,0,Scattered Clouds,NNE,33.1,28,82,30.53,10,12.7,185
26908650026,4/18/14,273.079994,4,18,2014,7,5,1,1,Mostly Cloudy / Mostly Cloudy,NNE / ENE,36.4,28.65,74,30.545,10,13.85,185
26908650026,4/18/14,282.959993,4,18,2014,8,5,1,1,Overcast,ENE,39.9,28.9,65,30.56,10,12.7,70
26908650026,4/18/14,282.589995,4,18,2014,9,5,1,1,Overcast,East,39.9,28.9,65,30.58,10,10.4,80
26908650026,4/18/14,281.279991,4,18,2014,10,5,1,1,Overcast,NE,41,30,65,30.56,10,11.5,80
26908650026,4/18/14,279.379993,4,18,2014,11,5,1,1,Overcast,East,41,30,65,30.53,10,10.4,80
26908650026,4/18/14,268.679993,4,18,2014,12,5,1,1,Overcast,NE,41,30.9,67,30.48,10,10.4,80
26908650026,4/18/14,257.789995,4,18,2014,13,5,1,1,Overcast,East,41,30.9,67,30.47,10,8.1,80
26908650026,4/18/14,244.219991,4,18,2014,14,5,1,1,Overcast,East,41,30.9,67,30.45,10,8.1,80
26908650026,4/18/14,242.179993,4,18,2014,15,5,1,1,Overcast,East,41,30.9,67,30.42,10,8.1,100
26908650026,4/18/14,241.039994,4,18,2014,16,5,1,1,Overcast,East,39.9,30.9,70,30.38,10,10.4,100
26908650026,4/18/14,204.789995,4,18,2014,17,5,1,1,Overcast,East,39,32,76,30.36,10,8.1,80
26908650026,4/18/14,161.259996,4,18,2014,18,5,1,1,Overcast,East,39,30.9,73,30.33,10,8.1,100
26908650026,4/18/14,151.659998,4,18,2014,19,5,1,1,Overcast / Overcast,East / East,37.65,31.45,78.5,30.325,10,5.2,100
26908650026,4/18/14,147.439997,4,18,2014,20,5,1,0,Overcast,ESE,37.9,32,79,30.31,10,5.8,120
26908650026,4/18/14,110.599998,4,18,2014,21,5,1,0,Overcast / Mostly Cloudy,SSE / SSE,37.65,32,80,30.3,10,6.35,160
26908650026,4/18/14,104.139999,4,18,2014,22,5,1,0,Overcast,South,37.9,33.1,83,30.29,10,6.9,180
26908650026,4/18/14,99.16,4,18,2014,23,5,1,0,Mostly Cloudy,South,37.9,33.1,83,30.26,9,5.8,170
26908650026,4/19/14,100.639997,4,19,2014,0,6,0,0,Mostly Cloudy / Overcast / Overcast,South / South / South,37.56666667,33.56666667,85.66666667,30.24666667,10,5,176.6666667
26908650026,4/19/14,100.209995,4,19,2014,1,6,0,0,Mostly Cloudy,South,37,33.1,86,30.22,10,5,180
26908650026,4/19/14,100.049992,4,19,2014,2,6,0,0,Overcast,SSW,37.9,34,86,30.2,10,6.9,200
26908650026,4/19/14,100.149998,4,19,2014,3,6,0,0,Mostly Cloudy,SW,37.9,33.1,83,30.19,10,6.9,220
26908650026,4/19/14,100.169999,4,19,2014,4,6,0,0,Mostly Cloudy,SW,39,32,76,30.18,10,10.4,230
26908650026,4/19/14,101.419997,4,19,2014,5,6,0,0,Scattered Clouds,SW,39,30.9,73,30.18,10,10.4,230
26908650026,4/19/14,101.039998,4,19,2014,6,6,0,0,Mostly Cloudy,WSW,41,30.9,67,30.18,10,10.4,250
26908650026,4/19/14,182.989994,4,19,2014,7,6,0,1,Clear,West,45,30.9,58,30.18,10,10.4,280
26908650026,4/19/14,199.84,4,19,2014,8,6,0,1,Clear,WNW,50,33.1,52,30.19,10,11.5,290
26908650026,4/19/14,208.769998,4,19,2014,9,6,0,1,Clear,WNW,54,33.1,45,30.19,10,16.1,300
26908650026,4/19/14,211.389993,4,19,2014,10,6,0,1,Clear,NNW,57,33.1,40,30.2,10,16.1,330
26908650026,4/19/14,212.799995,4,19,2014,11,6,0,1,Partly Cloudy,NW,59,32,40,30.19,10,10.4,320
26908650026,4/19/14,210.909996,4,19,2014,12,6,0,1,Partly Cloudy,NNW,60.1,28.9,40,30.2,10,17.3,330
26908650026,4/19/14,211.969992,4,19,2014,13,6,0,1,Scattered Clouds,NNW,60.1,28.9,40,30.19,10,13.8,330
26908650026,4/19/14,144.849995,4,19,2014,14,6,0,1,Scattered Clouds,WNW,62.1,28.9,40,30.19,10,16.1,300
26908650026,4/19/14,140.719998,4,19,2014,15,6,0,1,Mostly Cloudy,North,62.1,28.9,40,30.2,10,17.3,350
26908650026,4/19/14,142.099998,4,19,2014,16,6,0,1,Scattered Clouds,North,62.1,28,40,30.22,10,17.3,350
26908650026,4/19/14,132.419995,4,19,2014,17,6,0,1,Mostly Cloudy,NNW,60.1,27,40,30.24,10,13.8,340
26908650026,4/19/14,131.619998,4,19,2014,18,6,0,1,Mostly Cloudy,NNW,57.9,26.1,40,30.26,10,13.8,340
26908650026,4/19/14,131.489995,4,19,2014,19,6,0,1,Mostly Cloudy,North,54,26.1,40,30.3,10,16.1,340
26908650026,4/19/14,143.27,4,19,2014,20,6,0,0,Mostly Cloudy,NNW,51.1,24.1,40,30.34,10,15,340
26908650026,4/19/14,112.689998,4,19,2014,21,6,0,0,Partly Cloudy,North,48,24.1,39,30.38,10,10.4,340
26908650026,4/19/14,102.979999,4,19,2014,22,6,0,0,Partly Cloudy,North,48,24.1,39,30.39,10,10.4,350
26908650026,4/19/14,104.139997,4,19,2014,23,6,0,0,Partly Cloudy,NNW,46,23,40,30.42,10,8.1,330
26908650026,4/20/14,103.789997,4,20,2014,0,0,0,0,Partly Cloudy,NNW,45,23,42,30.43,10,8.1,340
26908650026,4/20/14,104.339999,4,20,2014,1,0,0,0,Partly Cloudy,North,44.1,24.1,45,30.43,10,8.1,350
26908650026,4/20/14,104.009997,4,20,2014,2,0,0,0,Scattered Clouds,North,41,25,53,30.43,10,5.8,350
26908650026,4/20/14,104.519997,4,20,2014,3,0,0,0,Scattered Clouds,NNW,41,24.1,51,30.44,10,5.8,340
